league_name,match_api_id,goals_marked,goals_received,venue,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11
Netherlands Eredivisie,1983339,0,1,away,1,3,3,3,3,6,7,7,9,11,11
Netherlands Eredivisie,1983340,2,1,away,1,3,3,3,3,7,7,7,10,10,10
Netherlands Eredivisie,1983341,2,1,away,1,3,3,3,3,7,7,7,10,10,10
Netherlands Eredivisie,1983342,0,5,away,1,3,3,3,3,7,7,7,10,10,10
Netherlands Eredivisie,1983343,1,3,away,1,3,3,3,3,7,7,7,10,10,10
Netherlands Eredivisie,1983344,1,1,away,1,3,3,3,3,6,6,8,8,8,11
Netherlands Eredivisie,1983345,1,2,away,1,3,3,3,3,7,7,7,10,10,10
Netherlands Eredivisie,1983346,2,0,away,1,3,3,3,3,7,7,7,10,10,10
Netherlands Eredivisie,1983347,1,1,away,1,3,3,3,3,6,7,7,9,11,11
Netherlands Eredivisie,1983348,1,1,away,1,3,3,3,3,7,7,7,10,10,10
Netherlands Eredivisie,1983349,0,1,away,1,3,3,3,3,7,7,7,10,10,10
Netherlands Eredivisie,1983350,5,2,away,1,3,3,3,3,7,7,7,10,10,10
Netherlands Eredivisie,1983351,1,1,away,1,3,3,3,3,7,7,7,7,10,10
Netherlands Eredivisie,1983352,5,1,away,1,3,3,3,3,7,7,7,10,10,10
Poland Ekstraklasa,1467583,1,1,away,1,3,3,3,3,7,7,7,7,7,11
Poland Ekstraklasa,1467585,3,2,away,1,3,3,3,3,7,7,7,7,10,10
Poland Ekstraklasa,1467591,2,2,away,1,3,3,3,3,7,7,7,7,7,11
Poland Ekstraklasa,1467595,1,5,away,1,3,3,3,3,7,7,7,7,10,10
Poland Ekstraklasa,1467596,0,0,away,1,3,3,3,3,7,7,7,7,10,10
Poland Ekstraklasa,1467598,0,0,away,1,3,3,3,3,7,7,7,7,7,11
Poland Ekstraklasa,1467599,1,0,away,1,3,3,3,3,7,7,7,7,7,11
Poland Ekstraklasa,1467601,2,0,away,1,3,3,3,3,7,7,7,7,10,10
Poland Ekstraklasa,1467712,1,1,away,1,3,3,3,3,7,7,7,7,7,11
Poland Ekstraklasa,1467714,1,0,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467715,2,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467717,1,2,away,1,3,3,3,3,7,7,7,7,7,11
Poland Ekstraklasa,1467718,1,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467720,2,3,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467743,1,0,away,1,3,3,3,3,7,7,7,7,10,10
Poland Ekstraklasa,1467744,0,1,away,1,3,3,3,3,7,7,7,7,7,11
Poland Ekstraklasa,1467747,1,0,away,1,3,3,3,3,7,7,7,7,7,11
Poland Ekstraklasa,1467835,0,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467842,0,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467847,2,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467855,4,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467860,1,4,away,1,3,3,3,3,7,7,7,7,10,10
Poland Ekstraklasa,1467866,2,0,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467870,0,0,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467875,1,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467880,2,4,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467883,4,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467888,1,4,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467893,1,3,away,1,3,3,3,3,7,7,7,7,10,10
Poland Ekstraklasa,1467897,2,3,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467903,1,4,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467906,1,3,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467911,2,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467913,0,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467914,1,0,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467917,2,3,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467919,3,1,away,1,3,3,3,3,7,7,7,10,10,10
Poland Ekstraklasa,1467920,0,0,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467922,0,0,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467925,1,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467929,3,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467931,1,0,away,1,3,3,3,3,7,7,7,10,10,10
Poland Ekstraklasa,1467933,4,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467935,1,3,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467937,0,4,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467961,0,3,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467962,0,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467966,0,4,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467970,0,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467971,2,1,away,1,3,3,3,3,6,8,8,8,8,11
Poland Ekstraklasa,1467972,2,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467973,0,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467974,1,2,away,1,3,3,3,3,8,6,8,8,6,11
Poland Ekstraklasa,1467975,1,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467976,0,0,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467977,1,3,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467978,2,4,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467979,1,1,away,1,3,3,3,3,6,8,8,8,8,11
Poland Ekstraklasa,1467980,1,3,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467981,1,0,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467982,2,3,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467983,1,1,away,1,3,3,3,3,6,6,6,8,8,11
Poland Ekstraklasa,1467984,1,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467985,1,1,away,1,3,3,3,3,7,7,7,7,10,10
Poland Ekstraklasa,1467639,1,3,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467640,0,0,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467641,1,3,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467642,0,1,away,1,3,3,3,3,6,6,6,8,8,11
Poland Ekstraklasa,1467643,2,0,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467644,0,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467986,0,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467987,6,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467645,1,0,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467646,1,2,away,1,3,3,3,3,7,7,7,7,7,11
Poland Ekstraklasa,1467647,1,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467648,0,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467649,0,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467650,1,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467651,2,3,away,1,3,3,3,3,7,7,7,10,10,10
Poland Ekstraklasa,1467652,0,3,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467653,1,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467654,2,3,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467997,0,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467998,2,5,away,1,3,3,3,3,6,8,8,8,8,11
Poland Ekstraklasa,1467999,1,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1468000,0,6,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1468002,2,3,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1468003,0,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467693,3,2,away,1,3,3,3,3,7,7,7,7,7,11
Poland Ekstraklasa,1467694,1,1,away,1,3,3,3,3,6,8,8,8,8,11
Poland Ekstraklasa,1467695,1,2,away,1,3,3,3,3,6,8,8,8,8,11
Poland Ekstraklasa,1467696,2,1,away,1,3,3,3,3,7,7,7,7,7,11
Poland Ekstraklasa,1467697,3,0,away,1,3,3,3,3,7,7,7,7,7,11
Poland Ekstraklasa,1467699,1,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467700,3,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467701,1,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1468010,0,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1468014,0,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1468015,1,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1468016,1,1,away,1,3,3,3,3,6,6,6,8,8,11
Poland Ekstraklasa,1468018,0,0,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1468022,0,0,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1468023,0,2,away,1,3,3,3,3,7,7,7,7,10,10
Poland Ekstraklasa,1468024,1,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467677,2,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467678,1,4,away,1,3,3,3,3,7,7,7,10,10,10
Poland Ekstraklasa,1467679,0,0,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467680,1,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467682,0,1,away,1,3,3,3,7,7,7,7,7,10,10
Poland Ekstraklasa,1467684,0,0,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467686,1,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467689,2,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467692,0,3,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467710,0,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467711,2,0,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467713,1,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467716,1,0,away,1,3,3,3,3,6,8,8,8,8,11
Poland Ekstraklasa,1467719,0,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467721,3,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467722,0,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467723,3,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467724,1,3,away,1,3,3,3,3,7,7,7,10,10,10
Poland Ekstraklasa,1467725,3,0,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467726,3,0,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467727,1,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467728,1,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467729,2,2,away,1,3,3,3,3,3,7,7,7,7,11
Poland Ekstraklasa,1467730,1,5,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467731,0,0,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467732,1,3,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467734,1,0,away,1,3,3,3,3,7,7,7,7,10,10
Poland Ekstraklasa,1467736,0,0,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467739,3,0,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467740,0,0,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467741,1,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467742,0,4,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467745,1,0,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467746,0,0,away,1,3,3,3,3,7,7,7,10,10,10
Poland Ekstraklasa,1467749,0,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467751,1,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467753,0,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467755,1,3,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467757,0,0,away,1,3,3,3,3,6,8,6,8,8,11
Poland Ekstraklasa,1467759,2,2,away,1,3,3,3,3,6,8,6,8,8,11
Poland Ekstraklasa,1467763,1,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467812,2,2,away,1,3,3,3,3,7,7,7,7,7,11
Poland Ekstraklasa,1467815,2,2,away,1,3,3,3,3,7,7,7,7,7,11
Poland Ekstraklasa,1467824,0,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467831,1,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467836,0,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467841,2,0,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467848,1,2,away,1,3,3,3,3,7,7,7,7,7,11
Poland Ekstraklasa,1467854,1,3,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467858,1,1,away,1,3,3,3,3,6,8,8,8,8,11
Poland Ekstraklasa,1467862,1,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467867,2,1,away,1,3,3,3,3,6,8,8,6,8,11
Poland Ekstraklasa,1467871,0,0,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467876,1,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467881,1,1,away,1,3,3,3,3,7,7,7,7,10,10
Poland Ekstraklasa,1467886,1,0,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467896,0,1,away,1,3,3,3,3,6,8,8,8,8,11
Poland Ekstraklasa,1467902,1,3,away,1,3,3,3,3,7,7,7,7,7,11
Poland Ekstraklasa,1467908,3,3,away,1,3,3,3,3,8,8,6,6,8,11
Poland Ekstraklasa,1467909,2,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467910,1,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467912,1,3,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467915,1,0,away,1,3,3,3,3,6,8,8,6,8,11
Poland Ekstraklasa,1467918,0,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467924,1,2,away,1,3,3,3,3,6,8,6,8,8,11
Poland Ekstraklasa,1467927,0,2,away,1,3,3,3,3,6,8,8,8,8,11
Poland Ekstraklasa,1467930,0,2,away,1,3,3,3,3,7,7,7,7,10,10
Poland Ekstraklasa,1467934,0,3,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467936,3,3,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467938,1,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467939,1,6,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467941,2,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467702,1,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467703,1,2,away,1,3,3,3,3,7,7,7,7,7,11
Poland Ekstraklasa,1467704,0,2,away,1,3,3,3,3,7,7,7,7,7,11
Poland Ekstraklasa,1467705,0,4,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467706,0,0,away,1,3,3,3,3,7,7,7,7,10,10
Poland Ekstraklasa,1467707,1,2,away,1,3,3,3,3,7,7,7,7,10,10
Poland Ekstraklasa,1467708,0,0,away,1,3,3,3,3,7,7,7,7,7,11
Poland Ekstraklasa,1467709,1,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467945,3,0,away,1,3,3,3,3,7,7,7,7,10,10
Poland Ekstraklasa,1467949,0,1,away,1,3,3,3,3,7,7,7,10,10,10
Poland Ekstraklasa,1467950,0,1,away,1,3,3,3,3,6,8,8,8,8,11
Poland Ekstraklasa,1467952,3,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467954,0,1,away,1,3,3,3,3,7,7,7,7,7,11
Poland Ekstraklasa,1467955,1,1,away,1,3,3,3,3,7,7,7,7,7,11
Poland Ekstraklasa,1467959,1,0,away,1,3,3,3,3,7,7,7,7,10,10
Poland Ekstraklasa,1467963,3,0,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467818,1,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467821,1,3,away,1,3,3,3,3,6,8,8,8,8,11
Poland Ekstraklasa,1467822,1,1,away,1,3,3,3,3,7,7,7,7,7,11
Poland Ekstraklasa,1467825,2,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467827,3,0,away,1,3,3,3,3,7,7,7,7,7,11
Poland Ekstraklasa,1467829,1,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467830,0,0,away,1,3,3,3,3,7,7,7,7,7,11
Poland Ekstraklasa,1467833,0,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467840,1,0,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467843,1,0,away,1,3,3,3,3,6,8,8,8,8,11
Poland Ekstraklasa,1467845,2,2,away,1,3,3,3,3,7,7,7,7,10,10
Poland Ekstraklasa,1467849,0,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467850,2,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467851,1,3,away,1,3,3,3,3,7,7,7,7,7,11
Poland Ekstraklasa,1467852,0,2,away,1,3,3,3,3,6,8,8,8,8,11
Poland Ekstraklasa,1467853,3,2,away,1,3,3,3,3,6,8,8,8,6,11
Poland Ekstraklasa,1467856,2,0,away,1,3,3,3,3,6,8,8,8,8,11
Poland Ekstraklasa,1467857,1,0,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467859,1,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467861,0,0,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467863,1,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467864,1,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467868,0,1,away,1,3,3,3,3,6,8,8,8,8,11
Poland Ekstraklasa,1467869,2,3,away,1,3,3,3,3,6,6,6,8,8,11
Poland Ekstraklasa,1467872,1,2,away,1,3,3,3,3,6,8,8,8,8,11
Poland Ekstraklasa,1467873,5,3,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467874,0,2,away,1,3,3,3,3,7,7,7,7,7,11
Poland Ekstraklasa,1467878,0,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467879,0,3,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467882,0,6,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467885,1,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467887,1,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467891,1,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467892,1,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467894,1,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467899,1,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467900,0,2,away,1,3,3,3,3,6,8,8,8,8,11
Poland Ekstraklasa,1467901,0,3,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467905,1,0,away,1,3,3,3,3,7,7,7,7,7,11
Poland Ekstraklasa,1467907,2,1,away,1,3,3,3,3,7,7,7,7,7,11
Poland Ekstraklasa,1467681,2,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467683,0,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467685,3,0,away,1,3,3,3,3,7,7,7,7,7,11
Poland Ekstraklasa,1467687,0,3,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467688,3,2,away,1,3,3,3,3,7,7,7,7,10,10
Poland Ekstraklasa,1467690,1,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467691,1,0,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1467698,2,0,away,1,3,3,3,3,6,8,8,8,8,11
Poland Ekstraklasa,1722092,0,4,away,1,3,3,3,3,7,7,7,7,10,10
Poland Ekstraklasa,1722093,1,0,away,1,3,3,3,3,7,7,7,7,10,10
Poland Ekstraklasa,1722094,0,2,away,1,3,3,3,7,7,7,7,7,10,10
Poland Ekstraklasa,1722095,2,2,away,1,3,3,3,3,7,7,7,7,7,11
Poland Ekstraklasa,1722096,0,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1722097,0,2,away,1,3,3,3,3,7,7,7,7,7,11
Poland Ekstraklasa,1722098,3,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1722099,1,1,away,1,3,3,3,3,6,8,8,8,8,11
Poland Ekstraklasa,1722164,0,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1722165,1,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1722166,0,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1722167,2,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1722168,2,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1722169,2,4,away,1,3,3,3,3,7,7,7,7,10,10
Poland Ekstraklasa,1722170,0,1,away,1,3,3,3,3,7,7,7,7,10,10
Poland Ekstraklasa,1722171,1,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1722172,1,3,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1722173,2,0,away,1,3,3,3,3,7,7,7,10,10,10
Poland Ekstraklasa,1722174,0,5,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1722175,0,1,away,1,3,3,3,7,7,7,7,7,10,10
Poland Ekstraklasa,1722176,2,1,away,1,3,3,3,7,7,7,7,10,10,10
Poland Ekstraklasa,1722177,0,3,away,1,3,3,3,3,7,7,7,10,10,10
Poland Ekstraklasa,1722178,2,2,away,1,3,3,3,3,7,7,7,7,7,11
Poland Ekstraklasa,1722179,0,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1722180,1,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1722181,0,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1722183,0,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1722184,5,0,away,1,3,3,3,3,7,7,7,7,7,11
Poland Ekstraklasa,1722185,0,5,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1722186,2,2,away,1,3,3,3,3,7,7,7,7,10,10
Poland Ekstraklasa,1722187,0,3,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1722188,0,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1722189,2,0,away,1,3,3,3,3,7,7,7,10,10,10
Poland Ekstraklasa,1722190,2,3,away,1,3,3,3,3,7,7,7,7,7,11
Poland Ekstraklasa,1722191,0,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1722192,4,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1722193,1,0,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1722194,1,2,away,1,3,3,3,7,7,7,7,10,10,10
Poland Ekstraklasa,1722195,0,1,away,1,3,3,3,7,7,7,7,10,10,10
Poland Ekstraklasa,1722196,2,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1722197,0,1,away,1,3,3,3,3,7,7,7,7,7,11
Poland Ekstraklasa,1722198,1,2,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1722199,1,1,away,1,3,3,3,3,7,7,7,7,7,11
Poland Ekstraklasa,1722200,1,0,away,1,3,3,3,3,7,7,7,7,7,11
Poland Ekstraklasa,1722201,2,3,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1722202,1,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1722203,4,2,away,1,3,3,3,3,7,7,7,7,7,11
Poland Ekstraklasa,1722204,1,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1722205,0,0,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1722206,1,1,away,1,3,3,3,3,7,7,7,7,7,11
Poland Ekstraklasa,1722207,1,1,away,1,3,3,3,7,7,7,7,10,10,10
Poland Ekstraklasa,1722208,2,1,away,1,3,3,3,3,7,7,7,7,7,11
Poland Ekstraklasa,1722209,1,2,away,1,3,3,3,3,6,8,8,8,6,11
Poland Ekstraklasa,1722210,1,1,away,1,3,3,3,7,7,7,7,10,10,10
Poland Ekstraklasa,1722211,2,1,away,1,3,3,3,7,7,7,7,10,10,10
Poland Ekstraklasa,1722212,2,5,away,1,3,3,3,3,7,7,7,7,7,11
Poland Ekstraklasa,1722213,2,3,away,1,3,3,3,3,7,7,7,7,7,11
Poland Ekstraklasa,1722214,3,0,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1722215,2,1,away,1,3,3,3,7,7,7,7,10,10,10
Poland Ekstraklasa,1722216,1,1,away,1,3,3,3,3,6,6,8,8,8,11
Poland Ekstraklasa,1722217,2,2,away,1,3,3,3,3,7,7,7,7,7,11
Poland Ekstraklasa,1722218,0,1,away,1,3,3,3,3,6,6,8,8,8,11
